,age,total_pageviews,edu,edu_ages,user_level,industry,value_level,act_level,sex,blue_money,red_money,work_hours,region,labels,pro1,pro2
6663,43,297510,2,15,2,4,2,1,1,0,0,60,1,1,0.494697488,0.505302512
6664,18,211683,2,8,1,3,4,1,1,0,0,20,1,0,0.608692312,0.391307688
6665,41,167375,1,13,1,1,1,1,1,0,0,52,1,0,0.502899758,0.497100242
6666,36,297449,1,13,2,6,2,1,1,0,0,50,1,1,0.498263308,0.501736692
6667,42,342634,5,11,3,7,1,1,1,0,0,40,18,0,0.506644234,0.493355766
6668,49,38819,2,9,2,2,2,1,1,0,0,60,1,1,0.498607981,0.501392019
6669,18,164571,2,9,1,4,1,1,0,0,0,40,1,0,0.603670546,0.396329454
6670,36,122353,2,10,2,13,2,1,1,0,0,68,1,1,0.499323822,0.500676178
6671,26,192652,2,10,1,2,5,1,1,0,0,15,1,0,0.511395974,0.488604026
6672,25,401241,2,10,1,5,1,1,0,4416,0,25,1,0,0.513450844,0.486549156
6673,32,116539,2,10,2,7,2,1,1,0,0,40,1,0,0.502722756,0.497277244
6674,37,162834,2,10,1,7,1,1,1,0,0,40,1,0,0.50734926,0.49265074
6675,31,226525,1,13,2,7,2,1,1,0,0,51,1,1,0.498977949,0.501022051
6676,18,219404,7,3,1,9,1,1,1,0,0,48,6,0,0.608354726,0.391645274
6677,38,33394,2,9,2,7,2,1,1,0,0,60,1,0,0.501610469,0.498389531
6678,56,75804,3,14,3,4,1,1,1,0,0,48,1,0,0.500782219,0.499217781
6679,58,359972,5,12,2,6,2,1,1,0,0,25,1,0,0.503186558,0.496813442
6680,37,201247,2,9,1,3,1,1,1,0,0,40,1,0,0.509551011,0.490448989
6681,41,220109,1,13,2,2,2,1,1,0,0,55,1,1,0.49624865,0.50375135
6682,59,118479,1,13,2,4,2,3,1,0,0,40,29,1,0.497903657,0.502096343
6683,45,189123,2,9,1,10,4,1,1,0,0,40,1,0,0.510386476,0.489613524
6684,60,495366,2,9,3,1,1,1,0,0,0,38,1,0,0.508211415,0.491788585
6685,31,53776,2,9,3,6,1,1,0,0,0,40,1,0,0.509448202,0.490551798
6686,28,375980,2,10,1,1,5,2,0,0,0,40,1,0,0.512943071,0.487056929
6687,61,185152,2,7,7,5,1,2,1,0,0,40,1,0,0.510615276,0.489384724
6688,52,230095,2,10,2,4,3,1,0,0,0,40,1,1,0.498699247,0.501300753
6689,22,349198,6,4,1,3,4,1,1,0,0,16,1,0,0.520267796,0.479732204
6690,41,59916,5,11,2,6,2,1,1,0,0,63,1,1,0.499860718,0.500139282
6691,32,214150,2,9,2,10,2,1,1,0,0,50,1,0,0.503075003,0.496924997
6692,29,255187,2,10,1,11,5,2,0,0,0,40,1,0,0.510829126,0.489170874
6693,28,129624,2,10,1,12,6,1,1,0,0,40,1,0,0.513243457,0.486756543
6694,30,274577,5,12,1,6,5,2,0,0,0,40,1,0,0.510439165,0.489560835
6695,51,257756,2,9,2,4,3,1,0,0,0,50,1,1,0.497911457,0.502088543
6696,29,1024535,2,7,1,12,4,2,1,0,0,40,1,0,0.515223517,0.484776483
6697,75,186808,2,7,2,13,2,2,1,6418,0,50,1,1,0.497092239,0.502907761
6698,46,147519,2,10,3,6,1,1,0,0,0,80,1,0,0.505725056,0.494274944
6699,53,173630,2,9,2,5,2,1,1,0,0,40,1,0,0.50358531,0.49641469
6700,42,136986,2,9,2,7,2,1,1,7688,0,50,1,1,0.485709242,0.514290758
6701,41,163287,1,13,3,8,1,1,1,0,0,48,1,0,0.502899758,0.497100242
6702,25,150804,2,9,1,8,1,3,1,0,0,40,37,0,0.510442378,0.489557622
6703,27,189565,3,16,2,4,2,1,1,0,0,40,1,0,0.50004399,0.49995601
6704,47,165484,2,10,2,7,2,1,1,0,0,43,1,1,0.499653217,0.500346783
6705,53,177727,2,10,2,2,2,1,1,0,0,50,1,1,0.497953533,0.502046467
6706,53,190762,2,9,2,2,2,1,1,0,0,45,1,1,0.498607981,0.501392019
6707,38,246463,2,9,2,7,2,1,1,0,0,45,1,0,0.501610469,0.498389531
6708,42,27661,5,12,2,2,2,1,1,7298,0,50,1,1,0.483357349,0.516642651
6709,30,288419,7,3,2,7,2,1,1,0,0,40,6,0,0.507485978,0.492514022
6710,57,258641,1,13,1,2,1,1,1,0,0,40,1,0,0.5020447,0.4979553
6711,71,200540,2,9,2,6,2,1,1,0,2392,52,1,1,0.493013417,0.506986583
6712,21,305423,2,9,1,10,4,1,1,0,0,40,1,0,0.518139161,0.481860839
6713,35,148906,2,10,3,4,1,1,0,0,0,40,1,0,0.507970578,0.492029422
6714,64,262645,2,9,2,6,2,1,1,0,0,50,1,0,0.501076529,0.498923471
6715,21,243368,10,1,1,9,1,1,1,0,0,50,6,0,0.519976136,0.480023864
6716,41,106698,2,9,7,8,1,1,0,13550,0,60,1,1,0.488300672,0.511699328
6717,22,186365,2,10,1,10,1,1,1,0,0,40,1,0,0.511883681,0.488116319
6718,39,304001,2,10,3,7,1,1,1,3325,0,40,1,0,0.51038167,0.48961833
6719,38,125645,2,10,2,6,2,1,1,0,0,50,1,0,0.500565881,0.499434119
6720,42,111468,2,9,3,1,5,1,0,3325,0,40,1,0,0.513372073,0.486627927
6721,32,136331,1,13,2,6,2,1,1,0,1887,40,1,1,0.492885305,0.507114695
6722,40,213849,2,9,3,6,1,1,0,0,0,40,1,0,0.508418858,0.491581142
6723,22,138994,2,9,1,6,4,3,0,0,0,40,37,0,0.515062798,0.484937202
6724,29,177562,2,9,2,5,3,1,0,3781,0,35,1,0,0.507443686,0.492556314
6725,18,36251,2,7,1,5,4,1,0,0,0,25,1,0,0.613252372,0.386747628
6726,32,100904,2,10,5,5,5,5,0,0,0,70,1,0,0.510403631,0.489596369
6727,31,427474,2,7,2,5,2,1,1,0,2179,35,6,0,0.510807555,0.489192445
6728,37,280549,1,13,1,1,6,1,0,0,0,40,1,0,0.508782933,0.491217067
6729,34,75454,2,8,3,5,5,2,0,0,0,40,1,0,0.512298517,0.487701483
6730,31,203488,2,9,1,8,1,1,1,0,0,50,1,0,0.506886064,0.493113936
6731,30,49795,2,9,1,1,1,1,1,0,0,40,1,0,0.508327983,0.491672017
6732,17,152710,8,6,1,6,4,1,0,0,0,15,1,0,0.611138855,0.388861145
6733,28,199172,2,9,5,5,5,1,0,0,0,40,1,0,0.514612824,0.485387176
6734,31,382583,2,9,1,10,4,2,1,0,0,40,1,0,0.512831339,0.487168661
6735,32,127295,2,9,1,2,1,5,1,0,0,20,13,0,0.509109317,0.490890683
6736,46,274200,2,10,2,4,2,1,1,0,0,40,1,0,0.500206226,0.499793774
6737,35,130540,3,14,1,4,4,1,1,0,1564,40,1,0,0.506073446,0.493926554
6738,22,117789,1,13,1,1,4,1,0,0,0,40,1,0,0.512497855,0.487502145
6739,20,83141,2,10,1,7,4,1,1,0,0,18,1,0,0.518824976,0.481175024
6740,20,229826,2,10,1,12,4,1,1,0,0,25,1,0,0.520054311,0.479945689
6741,36,176837,2,10,2,7,2,1,1,7298,0,45,1,1,0.48575991,0.51424009
6742,34,234096,4,5,3,7,1,1,1,0,0,40,1,0,0.510305713,0.489694287
6743,51,353317,3,14,2,2,2,1,1,0,0,70,1,1,0.49502042,0.50497958
6744,23,302312,2,9,3,13,1,2,1,0,0,40,1,0,0.510585413,0.489414587
6745,17,181015,8,6,1,5,6,1,1,0,0,15,1,0,0.611513626,0.388486374
6746,36,230329,3,16,2,4,2,1,1,7298,0,40,1,1,0.482411636,0.517588364
6747,48,164984,2,9,2,4,2,1,1,0,0,40,1,0,0.50086068,0.49913932
6748,33,229051,1,13,2,2,2,1,1,0,1902,45,1,1,0.490134293,0.509865707
6749,41,204415,2,7,3,3,1,1,1,0,0,48,1,0,0.509706463,0.490293537
6750,55,319883,3,14,2,2,2,1,1,4386,0,10,5,1,0.496781048,0.503218952
6751,25,185836,2,10,1,5,1,1,0,0,0,40,1,0,0.513132575,0.486867425
6752,52,228516,2,10,2,5,2,1,1,0,0,35,1,0,0.502930882,0.497069118
6753,47,242519,2,9,2,2,2,1,1,0,0,50,1,1,0.498607981,0.501392019
6754,36,164866,1,13,2,3,2,1,1,0,0,40,1,0,0.501643616,0.498356384
6755,35,33001,2,15,2,4,2,1,1,15024,0,60,1,1,0.477390701,0.522609299
6756,21,811615,2,9,1,5,1,2,0,0,0,50,1,0,0.517176613,0.482823387
6757,43,300099,1,13,3,1,1,1,0,0,0,34,1,0,0.505852488,0.494147512
6758,46,146305,2,10,3,11,1,5,0,0,0,48,1,0,0.506115139,0.493884861
6759,36,167482,2,9,1,1,4,1,1,0,0,65,1,0,0.509107451,0.490892549
6760,23,106615,5,12,1,4,4,1,0,2176,0,25,1,0,0.51865534,0.48134466
6761,32,204663,2,9,1,8,4,1,1,0,0,45,1,0,0.509431849,0.490568151
6762,40,171234,5,11,1,4,5,1,0,0,0,24,1,0,0.510572715,0.489427285
6763,42,167174,3,16,2,4,2,3,1,0,0,50,29,1,0.495457044,0.504542956
6764,18,112137,2,10,1,12,4,5,0,0,0,20,5,0,0.609868065,0.390131935
6765,18,116167,2,9,1,5,4,1,0,0,0,16,1,0,0.611065327,0.388934673
6766,41,106159,2,9,1,10,4,1,1,14344,0,48,1,1,0.491516987,0.508483013
6767,52,295826,3,14,3,4,5,1,0,0,1876,50,1,1,0.498952482,0.501047518
6768,26,233461,2,9,2,5,2,1,1,0,0,53,6,0,0.507691335,0.492308665
6769,57,289605,4,5,1,7,1,1,1,0,1617,35,1,0,0.511015093,0.488984907
6770,18,348533,2,9,1,12,4,1,0,0,0,3,1,0,0.610490741,0.389509259
6771,31,197886,1,13,2,2,2,1,1,0,0,50,1,1,0.497278279,0.502721721
6772,27,120126,1,13,2,6,2,1,1,0,0,75,1,0,0.500702953,0.499297047
6773,35,61343,2,9,2,7,2,1,1,0,0,45,1,0,0.501610469,0.498389531
6774,42,116197,2,9,2,7,2,1,1,0,0,40,1,0,0.502347548,0.497652452
6775,42,236503,2,10,1,1,1,1,0,0,0,40,1,0,0.508154613,0.491845387
6776,69,47341,3,14,3,4,1,1,0,0,0,5,1,0,0.507374912,0.492625088
6777,25,248990,2,7,2,10,6,1,1,0,0,40,6,0,0.511770358,0.488229642
6778,18,190776,2,10,1,5,4,1,1,0,0,30,1,0,0.609005026,0.390994974
6779,47,179048,2,9,1,7,1,1,1,0,0,40,1,0,0.506701041,0.493298959
6780,28,213842,1,13,1,11,4,1,1,0,0,40,1,0,0.510031983,0.489968017
6781,24,188274,5,12,1,4,4,1,1,0,0,40,1,0,0.51240054,0.48759946
6782,22,86849,2,10,1,5,4,1,0,0,0,20,1,0,0.519110437,0.480889563
6783,41,67671,2,9,2,2,2,1,1,0,0,50,11,1,0.499205616,0.500794384
6784,21,243890,2,9,1,5,6,2,1,0,0,40,1,0,0.519331195,0.480668805
6785,51,279337,2,10,2,6,2,1,1,0,0,48,1,1,0.49926308,0.50073692
6786,35,333636,2,9,2,2,2,2,1,0,0,50,5,0,0.500729655,0.499270345
6787,58,312351,1,13,2,4,2,1,1,0,0,40,1,1,0.497903657,0.502096343
6788,43,175935,2,10,2,9,2,1,1,0,0,40,1,0,0.504552116,0.495447884
6789,20,245297,2,10,1,5,1,1,0,0,0,35,1,0,0.517145572,0.482854428
6790,49,70209,3,16,3,4,1,1,0,14084,0,60,1,1,0.48330054,0.51669946
6791,47,251588,1,13,2,2,2,2,1,0,0,40,1,1,0.497912084,0.502087916
6792,33,176992,2,9,2,10,2,1,1,3464,0,40,1,0,0.508255083,0.491744917
6793,51,87205,5,12,3,2,5,1,0,0,0,38,1,0,0.506684539,0.493315461
6794,43,65545,2,9,1,7,1,1,0,0,0,46,1,0,0.507367004,0.492632996
6795,22,289579,1,13,1,2,1,1,0,0,0,40,1,0,0.508253545,0.491746455
6796,34,360689,2,10,2,2,2,1,1,0,1628,48,1,0,0.501268826,0.498731174
6797,43,57600,2,9,2,1,3,1,0,0,0,40,1,0,0.500840582,0.499159418
6798,42,247082,1,13,2,4,2,1,1,3103,0,50,1,1,0.495478384,0.504521616
6799,36,188798,2,7,5,4,5,5,0,0,0,30,1,0,0.514232992,0.485767008
6800,19,232261,4,5,1,5,4,1,1,0,0,40,1,0,0.521132842,0.478867158
6801,19,35507,2,10,1,12,4,1,0,1055,0,40,1,0,0.521350472,0.478649528
6802,26,301298,2,10,1,7,4,1,1,0,0,50,1,0,0.510891932,0.489108068
6803,38,27016,2,9,2,9,2,1,1,0,0,43,1,0,0.504469487,0.495530513
6804,60,166789,2,10,3,11,1,1,1,0,1408,50,1,0,0.504604603,0.495395397
6805,23,94071,4,5,2,10,2,1,1,0,0,40,1,0,0.509890497,0.490109503
6806,22,117767,2,10,1,6,4,1,1,0,0,18,1,0,0.515378606,0.484621394
6807,41,219155,6,4,2,8,2,1,1,0,0,40,15,0,0.504650359,0.495349641
6808,20,34616,2,9,1,6,4,1,0,0,0,40,1,0,0.518119701,0.481880299
6809,35,112341,5,11,4,10,1,2,1,0,0,40,1,0,0.509307649,0.490692351
6810,28,220656,2,7,1,2,1,2,1,0,0,40,1,0,0.511863779,0.488136221
6811,53,239990,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
6812,36,139180,5,11,2,1,3,2,0,0,0,40,1,0,0.501710162,0.498289838
6813,52,215656,2,9,2,6,3,1,0,0,0,60,1,1,0.498410559,0.501589441
6814,43,157999,1,13,2,4,3,1,0,0,0,40,1,1,0.496994337,0.503005663
6815,23,41763,1,13,2,5,2,1,1,0,0,30,1,0,0.50780784,0.49219216
6816,39,299725,2,9,3,3,1,1,0,0,0,37,1,0,0.510356238,0.489643762
6817,32,198813,2,15,2,4,2,1,1,0,0,60,1,1,0.495727066,0.504272934
6818,32,431551,8,6,2,9,2,1,1,0,0,35,6,0,0.510344193,0.489655807
6819,22,195767,1,13,1,3,4,1,1,0,0,30,1,0,0.515014429,0.484985571
6820,26,140649,1,13,2,2,2,1,1,0,0,40,1,0,0.500835649,0.499164351
6821,36,295706,3,14,2,2,2,1,1,0,0,70,1,1,0.496323123,0.503676877
6822,32,324284,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
6823,30,352426,2,10,1,6,5,1,1,0,0,60,6,0,0.5084744,0.4915256
6824,39,126569,1,13,1,8,1,1,1,0,0,40,5,0,0.504341936,0.495658064
6825,81,106390,7,3,7,5,1,3,0,0,0,6,1,0,0.518124122,0.481875878
6826,29,134813,2,9,2,7,2,1,1,0,0,50,1,0,0.501934974,0.498065026
6827,65,95644,5,12,3,6,1,1,0,0,0,40,1,0,0.508325786,0.491674214
6828,50,254148,7,3,2,3,2,1,1,0,0,40,6,0,0.507406613,0.492593387
6829,44,367819,1,13,2,2,2,1,1,0,0,40,1,1,0.497093229,0.502906771
6830,30,162370,1,13,1,2,1,1,0,0,0,35,1,0,0.505182547,0.494817453
6831,55,204387,1,13,2,6,2,1,1,0,0,40,1,1,0.498402759,0.501597241
6832,60,248288,2,10,3,1,1,1,0,0,0,40,1,0,0.507557123,0.492442877
6833,44,175070,1,13,3,6,5,1,0,0,0,75,1,0,0.504249558,0.495750442
6834,51,169182,6,4,3,5,5,1,0,0,0,40,17,0,0.51317441,0.48682559
6835,38,223242,2,10,4,5,5,1,0,0,0,40,1,0,0.511520839,0.488479161
6836,29,461929,2,10,2,2,2,1,1,3103,0,40,1,1,0.49944232,0.50055768
6837,25,114483,2,9,2,9,2,1,1,0,0,65,1,0,0.506908818,0.493091182
6838,45,260543,3,14,7,10,6,3,0,0,0,40,29,0,0.506948139,0.493051861
6839,27,237466,1,13,1,5,1,1,0,0,0,30,1,0,0.513311136,0.486688864
6840,57,335605,2,10,2,4,2,1,1,0,0,40,1,0,0.500206226,0.499793774
6841,31,169122,2,9,3,5,1,1,1,0,0,28,1,0,0.512642769,0.487357231
6842,49,176907,2,9,2,10,2,1,1,0,0,40,1,0,0.502889954,0.497110046
6843,26,264300,5,12,1,1,4,1,0,0,0,40,1,0,0.513843082,0.486156918
6844,34,159187,2,9,2,10,2,1,1,0,0,45,1,0,0.502750505,0.497249495
6845,55,303090,2,9,2,7,2,1,1,0,1672,45,1,0,0.502320161,0.497679839
6846,33,393702,5,11,3,4,5,1,0,0,0,40,1,0,0.509121685,0.490878315
6847,19,177923,2,10,1,12,4,1,0,0,0,25,1,0,0.521562404,0.478437596
6848,21,191265,2,10,1,5,4,1,1,0,0,40,1,0,0.518180037,0.481819963
6849,22,215074,2,10,2,5,2,4,1,0,0,40,1,0,0.507629197,0.492370803
6850,19,30597,2,9,1,6,4,1,1,0,0,35,1,0,0.516610814,0.483389186
6851,35,28996,5,11,2,9,2,1,1,0,0,40,1,0,0.505257211,0.494742789
6852,35,188069,1,13,2,6,2,1,1,0,0,60,1,1,0.498263308,0.501736692
6853,55,53481,1,13,2,6,2,1,1,0,0,15,1,0,0.50088402,0.49911598
6854,37,410034,2,10,3,7,1,1,1,0,0,40,1,0,0.50734926,0.49265074
6855,64,64544,2,10,2,6,2,1,1,0,0,12,1,0,0.504345487,0.495654513
6856,46,204379,1,13,3,2,1,1,0,0,0,37,1,0,0.503555362,0.496444638
6857,23,255252,2,9,1,7,4,1,1,0,0,40,1,0,0.513943168,0.486056832
6858,26,178037,1,13,1,6,1,1,1,0,0,40,39,0,0.507096247,0.492903753
6859,26,184303,7,3,4,15,6,1,0,0,0,8,26,0,0.526694213,0.473305787
6860,20,175800,2,10,1,1,1,1,0,0,0,25,1,0,0.517790607,0.482209393
6861,88,263569,2,7,2,9,2,1,1,6418,0,40,1,0,0.505389803,0.494610197
6862,42,234508,1,13,2,4,2,1,1,0,0,40,1,1,0.498501288,0.501498712
6863,50,195372,6,4,2,7,2,1,1,0,0,36,1,0,0.504052767,0.495947233
6864,48,265295,2,10,1,6,1,1,1,0,0,70,1,0,0.504214496,0.495785504
6865,40,184846,2,9,2,4,3,1,0,5178,0,40,1,1,0.492578966,0.507421034
6866,47,185400,2,7,2,8,2,1,1,0,0,70,1,0,0.502610577,0.497389423
6867,32,360689,1,13,2,4,2,1,1,0,0,40,1,1,0.499530956,0.500469044
6868,39,200598,1,13,2,2,2,1,1,0,0,55,1,1,0.49624865,0.50375135
6869,38,227615,2,10,2,7,2,1,1,0,0,40,1,0,0.502398255,0.497601745
6870,25,308144,1,13,1,7,1,1,1,0,0,40,6,0,0.509292162,0.490707838
6871,44,259674,3,14,2,2,2,2,1,5178,0,60,1,1,0.488468261,0.511531739
6872,41,182217,2,10,3,11,5,1,0,0,0,30,1,0,0.511461529,0.488538471
6873,28,230997,2,9,1,6,4,1,0,0,0,60,1,0,0.512665974,0.487334026
6874,31,393702,2,9,1,4,4,1,0,0,0,36,1,0,0.511494661,0.488505339
6875,57,130957,3,16,2,4,2,1,1,0,1887,70,1,1,0.487716513,0.512283487
6876,20,210444,2,10,1,4,4,1,1,0,0,25,1,0,0.517936932,0.482063068
6877,36,172775,2,10,3,12,1,1,0,0,0,40,1,0,0.510090327,0.489909673
6878,53,167914,5,12,1,2,1,1,1,0,1876,50,1,1,0.498737655,0.501262345
6879,71,533660,6,4,2,7,2,1,1,0,0,40,1,0,0.505211662,0.494788338
6880,39,205997,2,10,2,6,3,1,0,0,0,21,1,0,0.502277242,0.497722758
6881,34,253616,2,10,2,7,2,1,1,0,0,60,1,0,0.500956018,0.499043982
6882,49,148549,1,13,2,4,2,1,1,0,0,55,1,1,0.49646145,0.50353855
6883,54,113649,2,10,2,2,2,1,1,0,0,40,1,1,0.499395777,0.500604223
6884,37,233322,2,10,3,1,1,1,0,0,0,40,1,0,0.508859573,0.491140427
6885,43,325775,2,9,2,1,3,1,0,0,0,15,1,0,0.503321801,0.496678199
6886,30,94235,1,13,2,4,2,1,1,0,0,60,1,1,0.498088711,0.501911289
6887,47,336274,2,9,3,5,1,1,0,0,0,40,1,0,0.510046245,0.489953755
6888,43,147510,1,13,3,4,5,1,1,0,0,40,1,0,0.504279629,0.495720371
6889,48,191389,2,9,3,5,1,1,0,0,0,38,1,0,0.510046245,0.489953755
6890,35,174503,2,10,3,10,1,1,0,0,0,40,1,0,0.509999225,0.490000775
6891,24,160968,2,9,1,10,1,1,1,0,0,40,1,0,0.512537746,0.487462254
6892,23,122797,2,9,1,3,4,1,1,0,0,40,1,0,0.515489755,0.484510245
6893,38,52263,1,13,1,11,1,1,1,0,0,40,1,0,0.505047037,0.494952963
6894,21,249282,2,10,1,6,4,1,0,0,0,40,1,0,0.517466075,0.482533925
6895,27,227332,1,13,1,6,6,3,1,0,0,50,5,0,0.507879733,0.492120267
6896,37,289238,8,6,2,7,2,1,1,0,0,40,1,0,0.505355453,0.494644547
6897,61,153790,5,12,7,10,5,2,0,0,0,40,1,0,0.509300675,0.490699325
6898,43,101563,1,13,2,4,2,1,1,0,0,40,1,1,0.498501288,0.501498712
6899,52,176240,1,13,2,2,2,1,1,0,0,40,1,1,0.497093229,0.502906771
6900,56,131608,2,9,2,10,2,1,1,0,0,40,39,0,0.502889954,0.497110046
6901,27,198286,2,10,4,2,1,1,0,0,0,40,1,0,0.509599277,0.490400723
6902,39,222204,2,10,3,5,1,1,0,3325,0,40,1,0,0.513725867,0.486274133
6903,47,148169,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
6904,23,347867,1,13,1,1,1,1,1,0,0,30,1,0,0.510922809,0.489077191
6905,40,170413,2,9,3,1,1,1,0,0,1741,40,1,0,0.510820606,0.489179394
6906,33,133861,2,9,2,7,2,1,1,0,0,62,1,0,0.501934974,0.498065026
6907,50,289572,2,10,2,1,2,1,1,0,0,40,1,0,0.50109547,0.49890453
6908,44,445382,2,10,2,10,2,1,1,7688,0,40,1,1,0.487038474,0.512961526
6909,42,151809,2,9,3,9,5,1,1,0,0,50,1,0,0.509541734,0.490458266
6910,49,368355,1,13,2,2,2,1,1,0,0,43,1,1,0.495651051,0.504348949
6911,43,73333,2,15,1,9,1,1,0,0,0,32,1,0,0.506349806,0.493650194
6912,41,117585,2,9,2,8,2,1,1,0,1977,50,1,1,0.493760395,0.506239605
6913,21,107960,2,10,1,8,4,3,1,0,0,20,29,0,0.518824976,0.481175024
6914,29,196117,1,13,1,6,4,1,0,0,0,40,1,0,0.509037775,0.490962225
6915,38,126569,2,9,3,7,5,1,1,0,0,60,1,0,0.507388387,0.492611613
6916,25,216741,1,13,1,6,1,1,0,0,0,45,1,0,0.507164689,0.492835311
6917,75,254167,8,6,7,15,1,1,0,0,0,60,1,0,0.516938418,0.483061582
6918,52,102444,6,4,2,10,2,1,1,0,0,40,1,0,0.505192727,0.494807273
6919,33,38848,1,13,3,2,1,1,1,0,0,40,1,0,0.503671956,0.496328044
6920,25,55360,2,9,1,1,5,2,1,0,0,40,1,0,0.512087352,0.487912648
6921,17,140117,2,7,1,6,4,1,0,0,0,14,1,0,0.611138855,0.388861145
6922,36,66883,2,10,2,7,2,1,1,0,0,60,1,0,0.500956018,0.499043982
6923,52,154728,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
6924,22,184756,1,13,1,12,4,1,0,0,0,40,1,0,0.513728205,0.486271795
6925,48,193047,3,14,2,2,2,1,1,0,0,60,1,1,0.49502042,0.50497958
6926,54,231342,5,12,3,6,1,1,1,0,0,32,1,0,0.505656609,0.494343391
6927,27,310483,1,13,3,4,1,1,1,0,0,50,1,0,0.505155178,0.494844822
6928,38,174778,2,10,1,1,1,1,0,0,1980,40,1,0,0.51034628,0.48965372
6929,44,130749,1,13,5,2,5,2,0,0,0,60,1,0,0.503758908,0.496241092
6930,38,22463,2,9,2,7,2,1,1,15024,0,45,1,1,0.48358919,0.51641081
6931,29,159473,2,9,1,10,4,2,0,0,0,40,1,0,0.514340933,0.485659067
6932,63,81605,2,9,2,7,2,1,1,0,0,45,1,0,0.501466664,0.498533336
6933,51,68684,6,4,2,8,2,1,1,0,0,40,1,0,0.504052767,0.495947233
6934,22,229799,2,10,1,12,6,1,1,0,0,45,5,0,0.51275795,0.48724205
6935,17,124661,2,7,1,6,4,1,0,0,0,35,1,0,0.608777596,0.391222404
6936,39,117381,2,10,2,6,2,1,1,0,0,50,1,1,0.499860718,0.500139282
6937,30,53206,1,13,2,4,2,1,1,0,0,47,1,1,0.498088711,0.501911289
6938,52,172962,1,13,2,2,2,1,1,0,0,40,1,1,0.497093229,0.502906771
6939,24,243923,4,5,2,12,2,1,1,0,0,10,6,0,0.51426669,0.48573331
6940,72,132753,2,10,2,1,2,1,1,0,0,15,1,0,0.504735593,0.495264407
6941,43,67339,1,13,1,10,1,1,1,0,0,15,1,0,0.507962697,0.492037303
6942,71,101577,2,9,3,1,1,3,0,0,1668,20,1,0,0.513861368,0.486138632
6943,39,101192,2,9,2,7,2,1,1,0,0,40,1,0,0.502347548,0.497652452
6944,51,42901,3,14,2,4,2,1,1,0,0,70,1,1,0.495830801,0.504169199
6945,43,88787,2,10,2,2,2,1,1,0,0,45,1,1,0.498551164,0.501448836
6946,39,306504,2,9,2,8,2,1,1,0,0,40,1,0,0.502347548,0.497652452
6947,30,183746,2,9,1,12,1,2,0,0,0,40,1,0,0.511887297,0.488112703
6948,19,242965,2,10,1,5,4,1,0,0,0,24,1,0,0.522165496,0.477834504
6949,52,427475,2,9,2,10,2,1,1,0,0,43,1,0,0.501447727,0.498552273
6950,60,180512,4,5,2,7,2,1,1,0,0,45,1,0,0.502610577,0.497389423
6951,30,97723,1,13,2,7,2,1,1,0,0,30,1,0,0.502901436,0.497098564
6952,60,208915,2,9,7,7,6,3,0,0,0,40,18,0,0.509395144,0.490604856
6953,40,189189,1,13,2,4,3,1,0,0,0,20,1,1,0.499475568,0.500524432
6954,49,327258,2,10,2,2,3,1,0,0,1977,60,29,1,0.489302933,0.510697067
6955,31,254494,2,10,1,2,4,2,1,0,0,40,1,0,0.509338862,0.490661138
6956,23,105577,2,10,1,15,1,1,0,0,0,26,1,0,0.522477577,0.477522423
6957,34,215124,2,9,2,8,2,1,1,0,0,40,1,0,0.503052691,0.496947309
6958,27,192936,1,13,1,4,1,1,0,0,0,45,1,0,0.506665676,0.493334324
6959,35,274158,1,13,2,13,2,2,1,3103,0,40,1,1,0.497701621,0.502298379
6960,19,318822,2,9,1,1,1,1,0,0,0,40,1,0,0.515965879,0.484034121
6961,32,171889,2,9,3,1,1,1,0,0,0,68,1,0,0.50839642,0.49160358
6962,17,94492,2,7,1,6,4,1,0,0,0,19,1,0,0.611138855,0.388861145
6963,17,73820,2,8,1,6,4,1,0,0,0,8,1,0,0.608285076,0.391714924
6964,38,32989,2,9,1,2,1,1,0,0,0,40,1,0,0.507814623,0.492185377
6965,29,197382,2,7,1,7,1,1,1,0,0,45,1,0,0.509188393,0.490811607
6966,35,164526,2,10,2,7,2,1,1,0,0,40,1,0,0.502398255,0.497601745
6967,43,153205,2,15,2,4,2,3,1,0,0,70,4,1,0.494697488,0.505302512
6968,40,269168,2,9,2,10,2,3,1,0,0,40,5,0,0.503487567,0.496512433
6969,43,126847,3,14,4,4,5,1,0,7430,0,60,1,1,0.488519559,0.511480441
6970,50,211112,2,9,1,1,1,1,0,0,0,37,1,0,0.508211415,0.491788585
6971,29,100049,2,9,4,3,1,4,1,0,0,40,1,0,0.509875398,0.490124602
6972,48,104542,3,14,7,4,5,1,0,0,0,40,1,0,0.503520241,0.496479759
6973,59,186479,5,11,2,4,2,1,1,0,0,50,1,1,0.498763974,0.501236026
6974,22,225272,2,10,2,9,2,1,1,0,0,20,1,0,0.511132903,0.488867097
6975,51,346871,1,13,2,2,2,1,1,0,0,55,1,1,0.495651051,0.504348949
6976,29,142712,1,13,2,2,2,1,1,0,0,40,1,1,0.49872051,0.50127949
6977,41,46221,2,15,1,2,1,1,1,4787,0,60,1,1,0.496675631,0.503324369
